"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","applicableModules","versionStartDate","versionEndDate","site"
"DSNY_009","57","distributed","basePlot",28.073292,-81.428765,"WGS84","17N",457871.084,3105395.571,0.1,"GeoXH 6000",18.68,0.1,"pastureHay","bgc|cdw|cfc|dhp|hbp|sme|vst",20130101,20201208,"DSNY"
"DSNY_009","61","distributed","basePlot",28.073308,-81.428367,"WGS84","17N",457910.162,3105397.112,0.1,"GeoXH 6000",18.7,0.1,"pastureHay","bgc|cdw|cfc|dhp|hbp|sme|vst",20130101,20201209,"DSNY"
"DSNY_011","31","distributed","basePlot",28.070709,-81.384083,"WGS84","17N",462260.522,3105094.711,0.22,"GeoXH 6000",20.32,0.42,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230402,"DSNY"
"DSNY_011","33","distributed","basePlot",28.070713,-81.383865,"WGS84","17N",462281.932,3105095.121,0.29,"GeoXH 6000",19.77,0.54,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230402,"DSNY"
"DSNY_011","49","distributed","basePlot",28.070906,-81.384049,"WGS84","17N",462263.927,3105116.56,0.24,"GeoXH 6000",20.04,0.59,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230402,"DSNY"
"DSNY_011","51","distributed","basePlot",28.070879,-81.38386,"WGS84","17N",462282.505,3105113.458,0.25,"GeoXH 6000",18.69,0.28,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230402,"DSNY"
"DSNY_016","21","distributed","basePlot",28.043773,-81.393833,"WGS84","17N",461292.86,3102113.894,0.1,"GeoXH 6000",19.57,0.1,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_016","25","distributed","basePlot",28.043768,-81.39341,"WGS84","17N",461334.44,3102113.191,0.13,"GeoXH 6000",19.44,0.17,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_016","31","distributed","basePlot",28.04386,-81.393741,"WGS84","17N",461301.886,3102123.513,0.1,"GeoXH 6000",19.82,0.1,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_016","33","distributed","basePlot",28.043856,-81.39354,"WGS84","17N",461321.625,3102122.956,0.1,"GeoXH 6000",19.71,0.1,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_016","41","distributed","basePlot",28.043948,-81.393638,"WGS84","17N",461312.059,3102133.163,0.1,"GeoXH 6000",19.69,0.1,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_016","49","distributed","basePlot",28.044041,-81.393738,"WGS84","17N",461302.267,3102143.512,0.1,"GeoXH 6000",19.8,0.1,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_016","51","distributed","basePlot",28.044034,-81.393538,"WGS84","17N",461321.88,3102142.688,0.1,"GeoXH 6000",19.77,0.1,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_016","57","distributed","basePlot",28.044139,-81.393824,"WGS84","17N",461293.828,3102154.387,0.1,"GeoXH 6000",19.52,0.1,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_016","61","distributed","basePlot",28.044135,-81.393425,"WGS84","17N",461333.093,3102153.858,0.12,"GeoXH 6000",19.54,0.15,"pastureHay","cdw|cfc|dhp|hbp|vst",20140101,20230118,"DSNY"
"DSNY_017","31","distributed","basePlot",28.058193,-81.402977,"WGS84","17N",460399.45,3103714.274,0.1,"GeoXH 6000",20.25,0.1,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230802,"DSNY"
"DSNY_017","31","distributed","basePlot",28.058239,-81.402926,"WGS84","17N",460404.45,3103719.274,2.1,"GIS",20.25,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","31.1.1","distributed","basePlot",28.058198,-81.402971,"WGS84","17N",460399.95,3103714.774,0.35,"GIS",20.25,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","31.1.10","distributed","basePlot",28.058208,-81.402961,"WGS84","17N",460401.031,3103715.855,1.1,"GIS",20.25,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","32","distributed","basePlot",28.058236,-81.402828,"WGS84","17N",460414.066,3103718.919,2.1,"GIS",20.54,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","32.2.1","distributed","basePlot",28.058195,-81.402782,"WGS84","17N",460418.566,3103714.419,0.35,"GIS",20.54,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","32.2.10","distributed","basePlot",28.058205,-81.402793,"WGS84","17N",460417.485,3103715.5,1.1,"GIS",20.54,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","32.4.1","distributed","basePlot",28.058276,-81.402782,"WGS84","17N",460418.566,3103723.419,0.35,"GIS",20.54,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","32.4.10","distributed","basePlot",28.058267,-81.402793,"WGS84","17N",460417.485,3103722.338,1.1,"GIS",20.54,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","33","distributed","basePlot",28.058191,-81.402777,"WGS84","17N",460419.066,3103713.919,0.1,"GeoXH 6000",20.54,0.1,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230802,"DSNY"
"DSNY_017","40","distributed","basePlot",28.058328,-81.402924,"WGS84","17N",460404.678,3103729.181,2.1,"GIS",19.82,0.12,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","40.1.1","distributed","basePlot",28.058287,-81.40297,"WGS84","17N",460400.178,3103724.681,0.35,"GIS",19.82,0.12,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","40.1.10","distributed","basePlot",28.058297,-81.402959,"WGS84","17N",460401.259,3103725.762,1.1,"GIS",19.82,0.12,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","40.3.1","distributed","basePlot",28.058369,-81.40297,"WGS84","17N",460400.178,3103733.681,0.35,"GIS",19.82,0.12,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","40.3.10","distributed","basePlot",28.058359,-81.402959,"WGS84","17N",460401.259,3103732.6,1.1,"GIS",19.82,0.12,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","41.4.1","distributed","basePlot",28.058364,-81.402776,"WGS84","17N",460419.249,3103733.136,0.35,"GIS",19.97,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","41.4.10","distributed","basePlot",28.058354,-81.402787,"WGS84","17N",460418.168,3103732.055,1.1,"GIS",19.97,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_017","49","distributed","basePlot",28.058373,-81.402975,"WGS84","17N",460399.678,3103734.181,0.1,"GeoXH 6000",19.82,0.12,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230802,"DSNY"
"DSNY_017","51","distributed","basePlot",28.058369,-81.402771,"WGS84","17N",460419.749,3103733.636,0.1,"GeoXH 6000",19.97,0.1,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230802,"DSNY"
"DSNY_019","33","distributed","basePlot",28.074744,-81.394576,"WGS84","17N",461230.933,3105545.006,0.1,"GeoXH 6000",20.79,0.1,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230208,"DSNY"
"DSNY_019","51","distributed","basePlot",28.074924,-81.394568,"WGS84","17N",461231.762,3105564.988,0.1,"GeoXH 6000",20.9,0.1,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230208,"DSNY"
"DSNY_020","31","distributed","basePlot",28.097189,-81.407999,"WGS84","17N",459920.388,3108035.81,0.1,"GeoXH 6000",20.28,0.1,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230802,"DSNY"
"DSNY_020","31","distributed","basePlot",28.097235,-81.407948,"WGS84","17N",459925.388,3108040.81,2.1,"GIS",20.28,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_020","31.1.1","distributed","basePlot",28.097194,-81.407994,"WGS84","17N",459920.888,3108036.31,0.35,"GIS",20.28,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_020","31.1.10","distributed","basePlot",28.097204,-81.407983,"WGS84","17N",459921.969,3108037.391,1.1,"GIS",20.28,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_020","32","distributed","basePlot",28.097233,-81.407851,"WGS84","17N",459934.957,3108040.57,2.1,"GIS",20.43,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_020","32.2.1","distributed","basePlot",28.097192,-81.407805,"WGS84","17N",459939.457,3108036.07,0.35,"GIS",20.43,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_020","32.2.10","distributed","basePlot",28.097202,-81.407816,"WGS84","17N",459938.376,3108037.151,1.1,"GIS",20.43,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_020","32.4.1","distributed","basePlot",28.097273,-81.407805,"WGS84","17N",459939.457,3108045.07,0.35,"GIS",20.43,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_020","32.4.10","distributed","basePlot",28.097264,-81.407816,"WGS84","17N",459938.376,3108043.989,1.1,"GIS",20.43,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_020","33","distributed","basePlot",28.097188,-81.4078,"WGS84","17N",459939.957,3108035.57,0.1,"GeoXH 6000",20.43,0.1,"woodyWetlands","cdw|cfc|dhp|hbp|vst",20140101,20230802,"DSNY"
"DSNY_021","31","distributed","basePlot",28.052599,-81.393423,"WGS84","17N",461336.24,3103091.446,2.1,"GIS",19.9,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","31.1.1","distributed","basePlot",28.052558,-81.393469,"WGS84","17N",461331.74,3103086.946,0.35,"GIS",19.9,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","31.1.10","distributed","basePlot",28.052568,-81.393458,"WGS84","17N",461332.821,3103088.027,1.1,"GIS",19.9,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","40","distributed","basePlot",28.052682,-81.393423,"WGS84","17N",461336.342,3103100.684,2.1,"GIS",19.99,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","40.1.1","distributed","basePlot",28.052641,-81.393468,"WGS84","17N",461331.842,3103096.184,0.35,"GIS",19.99,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","40.1.10","distributed","basePlot",28.052651,-81.393457,"WGS84","17N",461332.923,3103097.265,1.1,"GIS",19.99,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","40.3.1","distributed","basePlot",28.052723,-81.393469,"WGS84","17N",461331.842,3103105.184,0.35,"GIS",19.99,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","40.3.10","distributed","basePlot",28.052713,-81.393458,"WGS84","17N",461332.923,3103104.103,1.1,"GIS",19.99,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","41.4.1","distributed","basePlot",28.052724,-81.393282,"WGS84","17N",461350.237,3103105.241,0.35,"GIS",19.8,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_021","41.4.10","distributed","basePlot",28.052714,-81.393292,"WGS84","17N",461349.156,3103104.16,1.1,"GIS",19.8,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_026","31","distributed","basePlot",28.119929,-81.423602,"WGS84","17N",458396.384,3110560.086,2.1,"GIS",19.39,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","31.1.1","distributed","basePlot",28.119888,-81.423648,"WGS84","17N",458391.884,3110555.586,0.35,"GIS",19.39,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","31.1.10","distributed","basePlot",28.119898,-81.423637,"WGS84","17N",458392.965,3110556.667,1.1,"GIS",19.39,0.1,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","32","distributed","basePlot",28.119937,-81.423505,"WGS84","17N",458405.888,3110560.939,2.24,"GIS",19.6,0.45,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","32.2.1","distributed","basePlot",28.119896,-81.423459,"WGS84","17N",458410.388,3110556.439,0.49,"GIS",19.6,0.45,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","32.2.10","distributed","basePlot",28.119906,-81.42347,"WGS84","17N",458409.307,3110557.52,1.24,"GIS",19.6,0.45,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","32.4.1","distributed","basePlot",28.119977,-81.423459,"WGS84","17N",458410.388,3110565.439,0.49,"GIS",19.6,0.45,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","32.4.10","distributed","basePlot",28.119968,-81.42347,"WGS84","17N",458409.307,3110564.358,1.24,"GIS",19.6,0.45,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","41.4.1","distributed","basePlot",28.120063,-81.423465,"WGS84","17N",458409.918,3110574.975,0.35,"GIS",19.55,0.17,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_026","41.4.10","distributed","basePlot",28.120054,-81.423476,"WGS84","17N",458408.837,3110573.894,1.1,"GIS",19.55,0.17,"woodyWetlands","div",20140101,20230802,"DSNY"
"DSNY_036","31","distributed","basePlot",28.060475,-81.3846,"WGS84","17N",462206.155,3103961.18,2.1,"GIS",19.63,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","31.1.1","distributed","basePlot",28.060434,-81.384645,"WGS84","17N",462201.655,3103956.68,0.35,"GIS",19.63,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","31.1.10","distributed","basePlot",28.060444,-81.384634,"WGS84","17N",462202.736,3103957.761,1.1,"GIS",19.63,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","31.4.1","distributed","basePlot",28.060512,-81.384558,"WGS84","17N",462210.232,3103965.297,0.35,"GIS",19.62,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","31.4.10","distributed","basePlot",28.060502,-81.384569,"WGS84","17N",462209.151,3103964.216,1.1,"GIS",19.62,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","32","distributed","basePlot",28.060472,-81.384502,"WGS84","17N",462215.776,3103960.784,2.1,"GIS",19.69,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","32.2.1","distributed","basePlot",28.060431,-81.384456,"WGS84","17N",462220.276,3103956.284,0.35,"GIS",19.69,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","32.2.10","distributed","basePlot",28.060441,-81.384467,"WGS84","17N",462219.195,3103957.365,1.1,"GIS",19.69,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","32.4.1","distributed","basePlot",28.060512,-81.384456,"WGS84","17N",462220.276,3103965.284,0.35,"GIS",19.69,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","32.4.10","distributed","basePlot",28.060503,-81.384467,"WGS84","17N",462219.195,3103964.203,1.1,"GIS",19.69,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","40","distributed","basePlot",28.060565,-81.3846,"WGS84","17N",462206.121,3103971.162,2.1,"GIS",19.61,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","40.1.1","distributed","basePlot",28.060524,-81.384646,"WGS84","17N",462201.621,3103966.662,0.35,"GIS",19.61,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","40.1.10","distributed","basePlot",28.060534,-81.384635,"WGS84","17N",462202.702,3103967.743,1.1,"GIS",19.61,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","40.3.1","distributed","basePlot",28.060605,-81.384646,"WGS84","17N",462201.621,3103975.662,0.35,"GIS",19.61,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","40.3.10","distributed","basePlot",28.060596,-81.384635,"WGS84","17N",462202.702,3103974.581,1.1,"GIS",19.61,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","41","distributed","basePlot",28.060562,-81.384503,"WGS84","17N",462215.732,3103970.797,2.1,"GIS",19.62,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","41.1.1","distributed","basePlot",28.060521,-81.384548,"WGS84","17N",462211.232,3103966.297,0.35,"GIS",19.62,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","41.1.10","distributed","basePlot",28.060531,-81.384537,"WGS84","17N",462212.313,3103967.378,1.1,"GIS",19.62,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","41.4.1","distributed","basePlot",28.060603,-81.384455,"WGS84","17N",462220.406,3103975.385,0.35,"GIS",19.66,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_036","41.4.10","distributed","basePlot",28.060594,-81.384466,"WGS84","17N",462219.325,3103974.304,1.1,"GIS",19.66,0.1,"pastureHay","div",20140101,20230802,"DSNY"
"DSNY_041","41.4.1","tower","basePlot",28.125166,-81.432654,"WGS84","17N",457509.407,3111143.374,0.35,"GIS",20.44,0.1,"pastureHay","div",20140101,20190117,"DSNY"
"DSNY_041","41.4.10","tower","basePlot",28.125156,-81.432665,"WGS84","17N",457508.326,3111142.293,1.1,"GIS",20.44,0.1,"pastureHay","div",20140101,20190117,"DSNY"
"DSNY_041","51","tower","basePlot",28.12517,-81.432649,"WGS84","17N",457509.907,3111143.874,0.1,"GeoXH 6000",20.44,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20190117,"DSNY"
"DSNY_041","61","tower","basePlot",28.12526,-81.432544,"WGS84","17N",457520.219,3111153.82,0.1,"GeoXH 6000",19.95,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20190117,"DSNY"
"DSNY_042","21","tower","basePlot",28.121951,-81.434151,"WGS84","17N",457361.059,3110787.819,0.1,"GeoXH 6000",19.53,0.11,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20150101,20190116,"DSNY"
"DSNY_042","57","tower","basePlot",28.12232,-81.434145,"WGS84","17N",457361.795,3110828.646,0.1,"GeoXH 6000",19.91,0.12,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20150101,20190116,"DSNY"
"DSNY_042","57","tower","basePlot",28.12232,-81.434145,"WGS84","17N",457361.795,3110828.646,0.1,"GeoXH 6000",19.91,0.12,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20150101,20190116,"DSNY"
"DSNY_043","21","tower","basePlot",28.123026,-81.435075,"WGS84","17N",457270.76,3110907.206,0.1,"GeoXH 6000",19.98,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20190116,"DSNY"
"DSNY_043","31","tower","basePlot",28.123114,-81.434972,"WGS84","17N",457280.913,3110916.882,0.1,"GeoXH 6000",20.24,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20190116,"DSNY"
"DSNY_043","31","tower","basePlot",28.123159,-81.434921,"WGS84","17N",457285.913,3110921.882,2.1,"GIS",20.24,0.1,"pastureHay","div",20140101,20190116,"DSNY"
"DSNY_043","31.1.1","tower","basePlot",28.123118,-81.434967,"WGS84","17N",457281.413,3110917.382,0.35,"GIS",20.24,0.1,"pastureHay","div",20140101,20190116,"DSNY"
"DSNY_043","31.1.10","tower","basePlot",28.123128,-81.434956,"WGS84","17N",457282.494,3110918.463,1.1,"GIS",20.24,0.1,"pastureHay","div",20140101,20190116,"DSNY"
"DSNY_043","41.4.1","tower","basePlot",28.123292,-81.434781,"WGS84","17N",457299.72,3110936.564,0.35,"GIS",20.34,0.1,"pastureHay","div",20140101,20190116,"DSNY"
"DSNY_043","41.4.10","tower","basePlot",28.123282,-81.434792,"WGS84","17N",457298.639,3110935.483,1.1,"GIS",20.34,0.1,"pastureHay","div",20140101,20190116,"DSNY"
"DSNY_043","51","tower","basePlot",28.123297,-81.434776,"WGS84","17N",457300.22,3110937.064,0.1,"GeoXH 6000",20.34,0.1,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20190116,"DSNY"
"DSNY_043","61","tower","basePlot",28.123389,-81.434672,"WGS84","17N",457310.468,3110947.268,0.1,"GeoXH 6000",20.35,0.14,"pastureHay","bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",20140101,20190116,"DSNY"
"DSNY_047","31","tower","basePlot",28.125825,-81.432563,"WGS84","17N",457518.626,3111216.322,0.1,"GeoXH 6000",20.2,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230602,"DSNY"
"DSNY_047","33","tower","basePlot",28.12582,-81.432358,"WGS84","17N",457538.753,3111215.748,0.1,"GeoXH 6000",20.11,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230602,"DSNY"
"DSNY_047","49","tower","basePlot",28.126003,-81.432555,"WGS84","17N",457519.447,3111236.056,0.1,"GeoXH 6000",20.09,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230602,"DSNY"
"DSNY_047","51","tower","basePlot",28.125998,-81.432349,"WGS84","17N",457539.664,3111235.51,0.1,"GeoXH 6000",20.02,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230602,"DSNY"
"DSNY_048","31","tower","basePlot",28.124195,-81.433773,"WGS84","17N",457399.152,3111036.276,0.1,"GeoXH 6000",20.4,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230614,"DSNY"
"DSNY_048","33","tower","basePlot",28.124192,-81.433568,"WGS84","17N",457419.259,3111035.831,0.1,"GeoXH 6000",20.45,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230614,"DSNY"
"DSNY_049","31","tower","basePlot",28.12227,-81.434962,"WGS84","17N",457281.557,3110823.425,0.1,"GeoXH 6000",19.9,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20230802,"DSNY"
"DSNY_049","49","tower","basePlot",28.12245,-81.434962,"WGS84","17N",457281.64,3110843.386,0.1,"GeoXH 6000",20.01,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20230802,"DSNY"
"DSNY_050","33","tower","basePlot",28.127439,-81.432646,"WGS84","17N",457511.102,3111395.244,0.1,"GeoXH 6000",20.06,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20230802,"DSNY"
"DSNY_050","51","tower","basePlot",28.127619,-81.432644,"WGS84","17N",457511.331,3111415.181,0.1,"GeoXH 6000",20.11,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20140101,20230802,"DSNY"
"DSNY_051","31","tower","basePlot",28.125272,-81.431635,"WGS84","17N",457609.535,3111154.796,0.1,"GeoXH 6000",20.05,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230602,"DSNY"
"DSNY_051","33","tower","basePlot",28.125267,-81.431436,"WGS84","17N",457629.054,3111154.191,0.1,"GeoXH 6000",20.02,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230602,"DSNY"
"DSNY_051","49","tower","basePlot",28.125456,-81.431635,"WGS84","17N",457609.613,3111175.189,0.1,"GeoXH 6000",20.01,0.1,"pastureHay","bbc|cdw|cfc|dhp|hbp|ltr|vst",20120101,20230602,"DSNY"
